,0,LPS,chitin,elf,flg,nlp,OGs,pep
366,AT1G20160,0,0,0,0,0,0,1
367,AT1G20190,1,0,1,1,1,1,1
368,AT1G20230,0,0,0,1,0,0,0
369,AT1G20340,0,0,1,1,1,0,0
370,AT1G20450,0,0,0,1,0,0,0
371,AT1G20530,0,0,0,0,0,0,1
372,AT1G20540,0,0,0,1,0,0,0
373,AT1G20570,0,0,1,1,0,0,0
374,AT1G20590,0,0,0,1,0,0,0
375,AT1G20620,0,0,1,1,0,1,0
376,AT1G20650,1,0,1,1,1,1,1
377,AT1G20810,0,0,1,0,1,0,0
378,AT1G20823,0,0,0,1,0,0,0
379,AT1G20870,0,0,1,1,1,1,1
380,AT1G20910,0,0,1,0,0,0,0
381,AT1G20990,0,0,0,1,0,0,0
382,AT1G21410,0,0,1,1,0,0,0
383,AT1G21440,0,0,0,1,0,0,1
384,AT1G21460,0,1,1,1,1,0,1
385,AT1G21500,1,1,1,1,1,1,1
386,AT1G21560,0,0,1,1,0,0,0
387,AT1G21600,0,0,0,1,0,0,0
388,AT1G21730,0,0,1,0,0,0,0
389,AT1G21810,0,0,1,0,0,0,0
390,AT1G21910,0,0,1,1,1,0,0
391,AT1G21920,0,0,0,1,0,0,0
392,AT1G22030,0,0,0,0,0,0,1
393,AT1G22065,0,0,0,0,0,0,1
394,AT1G22110,1,0,1,1,1,1,1
395,AT1G22160,0,0,0,1,0,0,1
396,AT1G22170,0,0,0,0,0,0,1
397,AT1G22220,0,0,0,0,0,1,0
398,AT1G22260,0,0,0,1,0,0,0
399,AT1G22330,1,1,1,1,1,1,1
400,AT1G22340,0,0,0,1,0,1,1
401,AT1G22350,0,0,1,0,0,0,0
402,AT1G22370,0,0,1,1,1,1,0
403,AT1G22380,1,0,1,1,1,1,0
404,AT1G22500,0,0,0,1,1,0,0
405,AT1G22530,0,0,1,1,0,1,1
406,AT1G22550,0,1,1,1,1,1,1
407,AT1G22570,1,1,1,1,1,1,1
408,AT1G22590,0,0,1,1,0,0,0
409,AT1G22630,0,0,1,1,1,0,0
410,AT1G22640,0,0,1,0,0,0,1
411,AT1G22700,0,0,1,1,1,0,0
412,AT1G22710,0,0,0,0,0,0,1
413,AT1G22740,1,1,1,1,1,1,1
414,AT1G22850,0,0,1,1,1,0,0
415,AT1G22990,0,1,0,1,0,0,0
416,AT1G23000,0,0,0,0,0,0,1
417,AT1G23030,0,0,1,1,1,1,1
418,AT1G23080,0,0,1,1,1,0,1
419,AT1G23100,0,0,0,1,0,0,0
420,AT1G23180,0,0,0,1,0,0,0
421,AT1G23200,0,1,0,0,0,0,0
422,AT1G23205,0,0,1,1,1,1,1
423,AT1G23340,0,0,1,0,0,0,1
424,AT1G23360,0,0,0,1,0,0,0
425,AT1G23390,1,1,0,1,0,1,0
426,AT1G23400,0,0,1,1,1,1,1
427,AT1G23740,0,0,1,1,1,1,0
428,AT1G23870,0,1,0,0,0,0,0
429,AT1G24020,0,0,0,1,1,0,1
430,AT1G24090,0,0,1,1,1,0,1
431,AT1G24170,0,0,1,0,1,1,0
432,AT1G24260,0,0,1,1,0,1,0
433,AT1G24265,0,0,1,1,0,0,1
434,AT1G24280,0,0,0,1,0,0,0
435,AT1G24290,0,0,1,1,1,0,1
436,AT1G24450,0,0,0,1,0,0,0
437,AT1G24470,0,0,0,0,1,0,0
438,AT1G24540,0,0,0,0,1,0,0
439,AT1G24600,1,0,0,0,0,0,0
440,AT1G24735,0,0,0,0,0,0,1
441,AT1G24792,0,0,0,1,0,0,0
442,AT1G24793,0,0,0,1,0,0,0
443,AT1G24879,0,0,0,1,0,0,0
444,AT1G25053,0,0,0,1,0,0,0
445,AT1G25141,0,0,0,1,0,0,0
446,AT1G25145,0,0,0,1,0,0,0
447,AT1G25209,0,0,0,1,0,0,0
448,AT1G25210,0,0,0,1,0,0,0
449,AT1G25230,0,0,1,1,1,0,1
450,AT1G25240,0,0,0,1,0,1,0
451,AT1G25250,0,0,1,0,0,0,0
452,AT1G25360,0,0,0,1,0,0,0
453,AT1G25425,0,0,0,0,1,0,0
454,AT1G25440,1,1,1,1,1,1,1
455,AT1G25450,0,0,0,0,1,0,0
456,AT1G25510,0,0,0,1,0,0,1
457,AT1G26100,0,0,1,1,1,1,1
458,AT1G26150,0,0,1,1,1,0,0
459,AT1G26180,0,0,1,1,1,0,0
460,AT1G26190,0,0,0,1,0,0,0
461,AT1G26208,0,0,1,0,0,1,1
462,AT1G26210,0,0,1,1,0,1,1
463,AT1G26230,0,0,1,1,1,0,0
464,AT1G26233,0,0,0,0,1,0,0
465,AT1G26250,0,0,0,1,0,0,0
466,AT1G26360,0,0,0,1,0,0,0
467,AT1G26390,1,0,0,0,0,0,0
468,AT1G26500,0,0,0,1,0,0,0
469,AT1G26540,0,0,1,1,1,0,1
470,AT1G26560,0,0,0,1,0,0,0
471,AT1G26570,0,0,0,1,0,0,0
472,AT1G26600,0,0,0,1,1,0,0
473,AT1G26761,0,1,1,1,1,1,1
474,AT1G26762,0,0,0,0,0,0,1
475,AT1G26770,0,0,0,0,0,1,0
476,AT1G26800,0,1,0,0,0,0,0
477,AT1G26920,1,1,1,1,1,1,1
478,AT1G26945,0,0,1,1,1,0,1
479,AT1G26960,0,0,0,1,0,0,0
480,AT1G27030,0,0,0,0,0,0,1
481,AT1G27040,0,0,1,1,0,1,0
482,AT1G27045,0,0,0,1,0,0,0
483,AT1G27050,0,0,0,1,0,0,0
484,AT1G27120,0,0,1,0,1,0,0
485,AT1G27210,0,0,0,0,0,1,0
486,AT1G27370,0,0,0,1,0,0,0
487,AT1G27410,0,0,1,1,0,0,0
488,AT1G27460,0,0,1,1,1,1,1
489,AT1G27480,0,0,1,1,0,0,0
490,AT1G27660,0,0,0,1,0,0,1
491,AT1G27670,0,0,0,1,0,0,0
492,AT1G27680,0,0,0,1,0,0,0
493,AT1G27940,0,0,0,1,1,0,0
494,AT1G27950,0,0,0,0,1,0,0
495,AT1G28000,0,0,0,1,0,0,1
496,AT1G28100,0,1,1,1,1,0,1
497,AT1G28110,0,0,1,0,0,0,0
498,AT1G28130,0,0,0,1,0,1,0
499,AT1G28260,0,0,0,0,0,1,0
500,AT1G28290,0,0,0,0,0,0,1
501,AT1G28310,0,1,1,1,0,1,1
